action_datetime,path_name,method,ip,status_response,response,description,request_body,request_query,duration
2024-10-10 15:11:40,/add,POST,testclient,200,"{""detail"":""Successfully added points""}",,"{""payer"": ""DANNON"", ""points"": 5000, ""timestamp"": ""2020-11-04T14:00:00Z""}","{'path': {}, 'query': {}}",0.006
2024-10-10 15:11:40,/add,POST,testclient,200,"{""detail"":""Successfully added points""}",,"{""payer"": ""UNILEVER"", ""points"": 1000, ""timestamp"": ""2020-11-04T14:00:00Z""}","{'path': {}, 'query': {}}",0.006
2024-10-10 15:11:40,/spend,POST,testclient,400,"{""detail"":""You don't have enough points""}",,"{""points"": 7000}","{'path': {}, 'query': {}}",0.004
2024-10-10 15:11:40,/balance,GET,testclient,200,"{""DANNON"":5000,""UNILEVER"":1000}",,,"{'path': {}, 'query': {}}",0.003
2024-10-10 15:11:40,/add,POST,testclient,200,"{""detail"":""Successfully added points""}",,"{""payer"": ""DANNON"", ""points"": 300, ""timestamp"": ""2022-10-31T10:00:00Z""}","{'path': {}, 'query': {}}",0.006
2024-10-10 15:11:40,/add,POST,testclient,200,"{""detail"":""Successfully added points""}",,"{""payer"": ""UNILEVER"", ""points"": 200, ""timestamp"": ""2022-10-31T11:00:00Z""}","{'path': {}, 'query': {}}",0.005
2024-10-10 15:11:40,/add,POST,testclient,200,"{""detail"":""Successfully added points""}",,"{""payer"": ""DANNON"", ""points"": -200, ""timestamp"": ""2022-10-31T15:00:00Z""}","{'path': {}, 'query': {}}",0.004
2024-10-10 15:11:40,/add,POST,testclient,200,"{""detail"":""Successfully added points""}",,"{""payer"": ""MILLER COORS"", ""points"": 10000, ""timestamp"": ""2022-11-01T14:00:00Z""}","{'path': {}, 'query': {}}",0.007
2024-10-10 15:11:40,/add,POST,testclient,200,"{""detail"":""Successfully added points""}",,"{""payer"": ""DANNON"", ""points"": 1000, ""timestamp"": ""2022-11-02T14:00:00Z""}","{'path': {}, 'query': {}}",0.003
2024-10-10 15:11:40,/balance,GET,testclient,200,"{""DANNON"":1100,""UNILEVER"":200,""MILLER COORS"":10000}",,,"{'path': {}, 'query': {}}",0.002
2024-10-10 15:11:40,/spend,POST,testclient,200,"[{""payer"":""DANNON"",""points"":-100},{""payer"":""MILLER COORS"",""points"":-4700},{""payer"":""UNILEVER"",""points"":-200}]",,"{""points"": 5000}","{'path': {}, 'query': {}}",0.009
2024-10-10 15:11:40,/balance,GET,testclient,200,"{""DANNON"":1000,""UNILEVER"":0,""MILLER COORS"":5300}",,,"{'path': {}, 'query': {}}",0.003
2024-10-10 15:11:55,/add,POST,testclient,200,"{""detail"":""Successfully added points""}",,"{""payer"": ""DANNON"", ""points"": 5000, ""timestamp"": ""2020-11-02T14:00:00Z""}","{'path': {}, 'query': {}}",0.017
2024-10-10 15:11:55,/balance,GET,testclient,200,"{""DANNON"":5000}",,,"{'path': {}, 'query': {}}",0.003
2024-10-10 15:11:55,/add,POST,testclient,200,"{""detail"":""Successfully added points""}",,"{""payer"": ""DANNON"", ""points"": 5000, ""timestamp"": ""2020-11-02T14:00:00Z""}","{'path': {}, 'query': {}}",0.005
2024-10-10 15:11:55,/add,POST,testclient,200,"{""detail"":""Successfully added points""}",,"{""payer"": ""DANNON"", ""points"": -4000, ""timestamp"": ""2020-11-02T14:00:00Z""}","{'path': {}, 'query': {}}",0.004
2024-10-10 15:11:55,/balance,GET,testclient,200,"{""DANNON"":1000}",,,"{'path': {}, 'query': {}}",0.003
2024-10-10 15:11:55,/add,POST,testclient,200,"{""detail"":""Successfully added points""}",,"{""payer"": ""DANNON"", ""points"": 5000, ""timestamp"": ""2020-11-02T14:00:00Z""}","{'path': {}, 'query': {}}",0.004
2024-10-10 15:11:55,/add,POST,testclient,400,"{""detail"":""You don't have enough points""}",,"{""payer"": ""DANNON"", ""points"": -6000, ""timestamp"": ""2020-11-02T14:00:00Z""}","{'path': {}, 'query': {}}",0.004
2024-10-10 15:11:55,/balance,GET,testclient,200,"{""DANNON"":5000}",,,"{'path': {}, 'query': {}}",0.002
2024-10-10 15:11:55,/add,POST,testclient,200,"{""detail"":""Successfully added points""}",,"{""payer"": ""DANNON"", ""points"": 5000, ""timestamp"": ""2020-11-02T14:00:00Z""}","{'path': {}, 'query': {}}",0.006
2024-10-10 15:11:55,/spend,POST,testclient,200,"[{""payer"":""DANNON"",""points"":-4000}]",,"{""points"": 4000}","{'path': {}, 'query': {}}",0.01
2024-10-10 15:11:55,/balance,GET,testclient,200,"{""DANNON"":1000}",,,"{'path': {}, 'query': {}}",0.003
2024-10-10 15:11:55,/add,POST,testclient,200,"{""detail"":""Successfully added points""}",,"{""payer"": ""DANNON"", ""points"": 5000, ""timestamp"": ""2020-11-02T14:00:00Z""}","{'path': {}, 'query': {}}",0.005
2024-10-10 15:11:55,/spend,POST,testclient,200,"[{""payer"":""DANNON"",""points"":-5000}]",,"{""points"": 5000}","{'path': {}, 'query': {}}",0.006
2024-10-10 15:11:55,/balance,GET,testclient,200,"{""DANNON"":0}",,,"{'path': {}, 'query': {}}",0.002
2024-10-10 15:11:55,/add,POST,testclient,200,"{""detail"":""Successfully added points""}",,"{""payer"": ""DANNON"", ""points"": 5000, ""timestamp"": ""2020-11-03T14:00:00Z""}","{'path': {}, 'query': {}}",0.004
2024-10-10 15:11:55,/add,POST,testclient,200,"{""detail"":""Successfully added points""}",,"{""payer"": ""DANNON"", ""points"": 2000, ""timestamp"": ""2020-11-02T14:00:00Z""}","{'path': {}, 'query': {}}",0.004
2024-10-10 15:11:55,/spend,POST,testclient,200,"[{""payer"":""DANNON"",""points"":-4700}]",,"{""points"": 4700}","{'path': {}, 'query': {}}",0.008
2024-10-10 15:11:55,/balance,GET,testclient,200,"{""DANNON"":2300}",,,"{'path': {}, 'query': {}}",0.002
2024-10-10 15:11:55,/add,POST,testclient,200,"{""detail"":""Successfully added points""}",,"{""payer"": ""DANNON"", ""points"": 5000, ""timestamp"": ""2020-11-04T14:00:00Z""}","{'path': {}, 'query': {}}",0.004
2024-10-10 15:11:55,/add,POST,testclient,200,"{""detail"":""Successfully added points""}",,"{""payer"": ""UNILEVER"", ""points"": 1000, ""timestamp"": ""2020-11-03T14:00:00Z""}","{'path': {}, 'query': {}}",0.004
2024-10-10 15:11:55,/add,POST,testclient,200,"{""detail"":""Successfully added points""}",,"{""payer"": ""DANNON"", ""points"": 2000, ""timestamp"": ""2020-11-02T14:00:00Z""}","{'path': {}, 'query': {}}",0.003
2024-10-10 15:11:55,/spend,POST,testclient,200,"[{""payer"":""DANNON"",""points"":-1000}]",,"{""points"": 1000}","{'path': {}, 'query': {}}",0.005
2024-10-10 15:11:55,/balance,GET,testclient,200,"{""DANNON"":6000,""UNILEVER"":1000}",,,"{'path': {}, 'query': {}}",0.003
2024-10-10 15:11:55,/spend,POST,testclient,200,"[{""payer"":""DANNON"",""points"":-1000},{""payer"":""UNILEVER"",""points"":-800}]",,"{""points"": 1800}","{'path': {}, 'query': {}}",0.006
2024-10-10 15:11:55,/balance,GET,testclient,200,"{""DANNON"":5000,""UNILEVER"":200}",,,"{'path': {}, 'query': {}}",0.002
2024-10-10 15:11:55,/spend,POST,testclient,200,"[{""payer"":""DANNON"",""points"":-2000},{""payer"":""UNILEVER"",""points"":-200}]",,"{""points"": 2200}","{'path': {}, 'query': {}}",0.005
2024-10-10 15:11:55,/balance,GET,testclient,200,"{""DANNON"":3000,""UNILEVER"":0}",,,"{'path': {}, 'query': {}}",0.001
2024-10-10 15:11:55,/add,POST,testclient,200,"{""detail"":""Successfully added points""}",,"{""payer"": ""DANNON"", ""points"": 5000, ""timestamp"": ""2020-11-03T14:00:00Z""}","{'path': {}, 'query': {}}",0.004
2024-10-10 15:11:55,/spend,POST,testclient,400,"{""detail"":""You don't have enough points""}",,"{""points"": 6000}","{'path': {}, 'query': {}}",0.003
2024-10-10 15:11:55,/balance,GET,testclient,200,"{""DANNON"":5000}",,,"{'path': {}, 'query': {}}",0.002
2024-10-10 15:11:55,/add,POST,testclient,200,"{""detail"":""Successfully added points""}",,"{""payer"": ""DANNON"", ""points"": 5000, ""timestamp"": ""2020-11-04T14:00:00Z""}","{'path': {}, 'query': {}}",0.007
2024-10-10 15:11:55,/add,POST,testclient,200,"{""detail"":""Successfully added points""}",,"{""payer"": ""UNILEVER"", ""points"": 1000, ""timestamp"": ""2020-11-04T14:00:00Z""}","{'path': {}, 'query': {}}",0.005
2024-10-10 15:11:55,/spend,POST,testclient,400,"{""detail"":""You don't have enough points""}",,"{""points"": 7000}","{'path': {}, 'query': {}}",0.003
2024-10-10 15:11:55,/balance,GET,testclient,200,"{""DANNON"":5000,""UNILEVER"":1000}",,,"{'path': {}, 'query': {}}",0.002
2024-10-10 15:11:55,/add,POST,testclient,200,"{""detail"":""Successfully added points""}",,"{""payer"": ""DANNON"", ""points"": 300, ""timestamp"": ""2022-10-31T10:00:00Z""}","{'path': {}, 'query': {}}",0.004
2024-10-10 15:11:55,/add,POST,testclient,200,"{""detail"":""Successfully added points""}",,"{""payer"": ""UNILEVER"", ""points"": 200, ""timestamp"": ""2022-10-31T11:00:00Z""}","{'path': {}, 'query': {}}",0.005
2024-10-10 15:11:55,/add,POST,testclient,200,"{""detail"":""Successfully added points""}",,"{""payer"": ""DANNON"", ""points"": -200, ""timestamp"": ""2022-10-31T15:00:00Z""}","{'path': {}, 'query': {}}",0.003
2024-10-10 15:11:55,/add,POST,testclient,200,"{""detail"":""Successfully added points""}",,"{""payer"": ""MILLER COORS"", ""points"": 10000, ""timestamp"": ""2022-11-01T14:00:00Z""}","{'path': {}, 'query': {}}",0.006
2024-10-10 15:11:55,/add,POST,testclient,200,"{""detail"":""Successfully added points""}",,"{""payer"": ""DANNON"", ""points"": 1000, ""timestamp"": ""2022-11-02T14:00:00Z""}","{'path': {}, 'query': {}}",0.005
2024-10-10 15:11:55,/balance,GET,testclient,200,"{""DANNON"":1100,""UNILEVER"":200,""MILLER COORS"":10000}",,,"{'path': {}, 'query': {}}",0.002
2024-10-10 15:11:55,/spend,POST,testclient,200,"[{""payer"":""DANNON"",""points"":-100},{""payer"":""MILLER COORS"",""points"":-4700},{""payer"":""UNILEVER"",""points"":-200}]",,"{""points"": 5000}","{'path': {}, 'query': {}}",0.007
2024-10-10 15:11:55,/balance,GET,testclient,200,"{""DANNON"":1000,""UNILEVER"":0,""MILLER COORS"":5300}",,,"{'path': {}, 'query': {}}",0.002
2024-10-10 15:14:27,/add,POST,testclient,200,"{""detail"":""Successfully added points""}",,"{""payer"": ""DANNON"", ""points"": 5000, ""timestamp"": ""2020-11-02T14:00:00Z""}","{'path': {}, 'query': {}}",0.029
2024-10-10 15:14:27,/balance,GET,testclient,200,"{""DANNON"":5000}",,,"{'path': {}, 'query': {}}",0.006
2024-10-10 15:14:27,/add,POST,testclient,200,"{""detail"":""Successfully added points""}",,"{""payer"": ""DANNON"", ""points"": 5000, ""timestamp"": ""2020-11-02T14:00:00Z""}","{'path': {}, 'query': {}}",0.01
2024-10-10 15:14:27,/add,POST,testclient,200,"{""detail"":""Successfully added points""}",,"{""payer"": ""DANNON"", ""points"": -4000, ""timestamp"": ""2020-11-02T14:00:00Z""}","{'path': {}, 'query': {}}",0.005
2024-10-10 15:14:27,/balance,GET,testclient,200,"{""DANNON"":1000}",,,"{'path': {}, 'query': {}}",0.004
2024-10-10 15:14:27,/add,POST,testclient,200,"{""detail"":""Successfully added points""}",,"{""payer"": ""DANNON"", ""points"": 5000, ""timestamp"": ""2020-11-02T14:00:00Z""}","{'path': {}, 'query': {}}",0.009
2024-10-10 15:14:27,/add,POST,testclient,400,"{""detail"":""You don't have enough points""}",,"{""payer"": ""DANNON"", ""points"": -6000, ""timestamp"": ""2020-11-02T14:00:00Z""}","{'path': {}, 'query': {}}",0.004
2024-10-10 15:14:27,/balance,GET,testclient,200,"{""DANNON"":5000}",,,"{'path': {}, 'query': {}}",0.004
2024-10-10 15:14:27,/add,POST,testclient,200,"{""detail"":""Successfully added points""}",,"{""payer"": ""DANNON"", ""points"": 5000, ""timestamp"": ""2020-11-02T14:00:00Z""}","{'path': {}, 'query': {}}",0.007
2024-10-10 15:14:27,/spend,POST,testclient,200,"[{""payer"":""DANNON"",""points"":-4000}]",,"{""points"": 4000}","{'path': {}, 'query': {}}",0.018
2024-10-10 15:14:27,/balance,GET,testclient,200,"{""DANNON"":1000}",,,"{'path': {}, 'query': {}}",0.005
2024-10-10 15:14:27,/add,POST,testclient,200,"{""detail"":""Successfully added points""}",,"{""payer"": ""DANNON"", ""points"": 5000, ""timestamp"": ""2020-11-02T14:00:00Z""}","{'path': {}, 'query': {}}",0.008
2024-10-10 15:14:27,/spend,POST,testclient,200,"[{""payer"":""DANNON"",""points"":-5000}]",,"{""points"": 5000}","{'path': {}, 'query': {}}",0.013
2024-10-10 15:14:27,/balance,GET,testclient,200,"{""DANNON"":0}",,,"{'path': {}, 'query': {}}",0.004
2024-10-10 15:14:27,/add,POST,testclient,200,"{""detail"":""Successfully added points""}",,"{""payer"": ""DANNON"", ""points"": 5000, ""timestamp"": ""2020-11-03T14:00:00Z""}","{'path': {}, 'query': {}}",0.009
2024-10-10 15:14:27,/add,POST,testclient,200,"{""detail"":""Successfully added points""}",,"{""payer"": ""DANNON"", ""points"": 2000, ""timestamp"": ""2020-11-02T14:00:00Z""}","{'path': {}, 'query': {}}",0.006
2024-10-10 15:14:27,/spend,POST,testclient,200,"[{""payer"":""DANNON"",""points"":-4700}]",,"{""points"": 4700}","{'path': {}, 'query': {}}",0.013
2024-10-10 15:14:27,/balance,GET,testclient,200,"{""DANNON"":2300}",,,"{'path': {}, 'query': {}}",0.003
2024-10-10 15:14:27,/add,POST,testclient,200,"{""detail"":""Successfully added points""}",,"{""payer"": ""DANNON"", ""points"": 5000, ""timestamp"": ""2020-11-04T14:00:00Z""}","{'path': {}, 'query': {}}",0.008
2024-10-10 15:14:27,/add,POST,testclient,200,"{""detail"":""Successfully added points""}",,"{""payer"": ""UNILEVER"", ""points"": 1000, ""timestamp"": ""2020-11-03T14:00:00Z""}","{'path': {}, 'query': {}}",0.009
2024-10-10 15:14:27,/add,POST,testclient,200,"{""detail"":""Successfully added points""}",,"{""payer"": ""DANNON"", ""points"": 2000, ""timestamp"": ""2020-11-02T14:00:00Z""}","{'path': {}, 'query': {}}",0.005
2024-10-10 15:14:27,/spend,POST,testclient,200,"[{""payer"":""DANNON"",""points"":-1000}]",,"{""points"": 1000}","{'path': {}, 'query': {}}",0.009
2024-10-10 15:14:27,/balance,GET,testclient,200,"{""DANNON"":6000,""UNILEVER"":1000}",,,"{'path': {}, 'query': {}}",0.003
2024-10-10 15:14:27,/spend,POST,testclient,200,"[{""payer"":""DANNON"",""points"":-1000},{""payer"":""UNILEVER"",""points"":-800}]",,"{""points"": 1800}","{'path': {}, 'query': {}}",0.009
2024-10-10 15:14:27,/balance,GET,testclient,200,"{""DANNON"":5000,""UNILEVER"":200}",,,"{'path': {}, 'query': {}}",0.004
2024-10-10 15:14:27,/spend,POST,testclient,200,"[{""payer"":""DANNON"",""points"":-2000},{""payer"":""UNILEVER"",""points"":-200}]",,"{""points"": 2200}","{'path': {}, 'query': {}}",0.008
2024-10-10 15:14:27,/balance,GET,testclient,200,"{""DANNON"":3000,""UNILEVER"":0}",,,"{'path': {}, 'query': {}}",0.003
2024-10-10 15:14:27,/add,POST,testclient,200,"{""detail"":""Successfully added points""}",,"{""payer"": ""DANNON"", ""points"": 5000, ""timestamp"": ""2020-11-03T14:00:00Z""}","{'path': {}, 'query': {}}",0.007
2024-10-10 15:14:27,/spend,POST,testclient,400,"{""detail"":""You don't have enough points""}",,"{""points"": 6000}","{'path': {}, 'query': {}}",0.006
2024-10-10 15:14:27,/balance,GET,testclient,200,"{""DANNON"":5000}",,,"{'path': {}, 'query': {}}",0.004
2024-10-10 15:14:27,/add,POST,testclient,200,"{""detail"":""Successfully added points""}",,"{""payer"": ""DANNON"", ""points"": 5000, ""timestamp"": ""2020-11-04T14:00:00Z""}","{'path': {}, 'query': {}}",0.009
2024-10-10 15:14:27,/add,POST,testclient,200,"{""detail"":""Successfully added points""}",,"{""payer"": ""UNILEVER"", ""points"": 1000, ""timestamp"": ""2020-11-04T14:00:00Z""}","{'path': {}, 'query': {}}",0.008
2024-10-10 15:14:27,/spend,POST,testclient,400,"{""detail"":""You don't have enough points""}",,"{""points"": 7000}","{'path': {}, 'query': {}}",0.006
2024-10-10 15:14:27,/balance,GET,testclient,200,"{""DANNON"":5000,""UNILEVER"":1000}",,,"{'path': {}, 'query': {}}",0.005
2024-10-10 15:14:27,/add,POST,testclient,200,"{""detail"":""Successfully added points""}",,"{""payer"": ""DANNON"", ""points"": 300, ""timestamp"": ""2022-10-31T10:00:00Z""}","{'path': {}, 'query': {}}",0.008
2024-10-10 15:14:28,/add,POST,testclient,200,"{""detail"":""Successfully added points""}",,"{""payer"": ""UNILEVER"", ""points"": 200, ""timestamp"": ""2022-10-31T11:00:00Z""}","{'path': {}, 'query': {}}",0.008
2024-10-10 15:14:28,/add,POST,testclient,200,"{""detail"":""Successfully added points""}",,"{""payer"": ""DANNON"", ""points"": -200, ""timestamp"": ""2022-10-31T15:00:00Z""}","{'path': {}, 'query': {}}",0.006
2024-10-10 15:14:28,/add,POST,testclient,200,"{""detail"":""Successfully added points""}",,"{""payer"": ""MILLER COORS"", ""points"": 10000, ""timestamp"": ""2022-11-01T14:00:00Z""}","{'path': {}, 'query': {}}",0.009
2024-10-10 15:14:28,/add,POST,testclient,200,"{""detail"":""Successfully added points""}",,"{""payer"": ""DANNON"", ""points"": 1000, ""timestamp"": ""2022-11-02T14:00:00Z""}","{'path': {}, 'query': {}}",0.006
2024-10-10 15:14:28,/balance,GET,testclient,200,"{""DANNON"":1100,""UNILEVER"":200,""MILLER COORS"":10000}",,,"{'path': {}, 'query': {}}",0.004
2024-10-10 15:14:28,/spend,POST,testclient,200,"[{""payer"":""DANNON"",""points"":-100},{""payer"":""MILLER COORS"",""points"":-4700},{""payer"":""UNILEVER"",""points"":-200}]",,"{""points"": 5000}","{'path': {}, 'query': {}}",0.012
2024-10-10 15:14:28,/balance,GET,testclient,200,"{""DANNON"":1000,""UNILEVER"":0,""MILLER COORS"":5300}",,,"{'path': {}, 'query': {}}",0.003
2024-10-10 15:14:54,/add,POST,testclient,200,"{""detail"":""Successfully added points""}",,"{""payer"": ""DANNON"", ""points"": 5000, ""timestamp"": ""2020-11-02T14:00:00Z""}","{'path': {}, 'query': {}}",0.028
2024-10-10 15:14:54,/balance,GET,testclient,200,"{""DANNON"":5000}",,,"{'path': {}, 'query': {}}",0.004
2024-10-10 15:14:54,/add,POST,testclient,200,"{""detail"":""Successfully added points""}",,"{""payer"": ""DANNON"", ""points"": 5000, ""timestamp"": ""2020-11-02T14:00:00Z""}","{'path': {}, 'query': {}}",0.009
2024-10-10 15:14:54,/add,POST,testclient,200,"{""detail"":""Successfully added points""}",,"{""payer"": ""DANNON"", ""points"": -4000, ""timestamp"": ""2020-11-02T14:00:00Z""}","{'path': {}, 'query': {}}",0.005
2024-10-10 15:14:54,/balance,GET,testclient,200,"{""DANNON"":1000}",,,"{'path': {}, 'query': {}}",0.004
2024-10-10 15:14:54,/add,POST,testclient,200,"{""detail"":""Successfully added points""}",,"{""payer"": ""DANNON"", ""points"": 5000, ""timestamp"": ""2020-11-02T14:00:00Z""}","{'path': {}, 'query': {}}",0.007
2024-10-10 15:14:54,/add,POST,testclient,400,"{""detail"":""You don't have enough points""}",,"{""payer"": ""DANNON"", ""points"": -6000, ""timestamp"": ""2020-11-02T14:00:00Z""}","{'path': {}, 'query': {}}",0.004
2024-10-10 15:14:54,/balance,GET,testclient,200,"{""DANNON"":5000}",,,"{'path': {}, 'query': {}}",0.003
2024-10-10 15:14:54,/add,POST,testclient,200,"{""detail"":""Successfully added points""}",,"{""payer"": ""DANNON"", ""points"": 5000, ""timestamp"": ""2020-11-02T14:00:00Z""}","{'path': {}, 'query': {}}",0.008
2024-10-10 15:14:54,/spend,POST,testclient,200,"[{""payer"":""DANNON"",""points"":-4000}]",,"{""points"": 4000}","{'path': {}, 'query': {}}",0.019
2024-10-10 15:14:55,/balance,GET,testclient,200,"{""DANNON"":1000}",,,"{'path': {}, 'query': {}}",0.004
2024-10-10 15:14:55,/add,POST,testclient,200,"{""detail"":""Successfully added points""}",,"{""payer"": ""DANNON"", ""points"": 5000, ""timestamp"": ""2020-11-02T14:00:00Z""}","{'path': {}, 'query': {}}",0.007
2024-10-10 15:14:55,/spend,POST,testclient,200,"[{""payer"":""DANNON"",""points"":-5000}]",,"{""points"": 5000}","{'path': {}, 'query': {}}",0.011
2024-10-10 15:14:55,/balance,GET,testclient,200,"{""DANNON"":0}",,,"{'path': {}, 'query': {}}",0.004
2024-10-10 15:14:55,/add,POST,testclient,200,"{""detail"":""Successfully added points""}",,"{""payer"": ""DANNON"", ""points"": 5000, ""timestamp"": ""2020-11-03T14:00:00Z""}","{'path': {}, 'query': {}}",0.008
2024-10-10 15:14:55,/add,POST,testclient,200,"{""detail"":""Successfully added points""}",,"{""payer"": ""DANNON"", ""points"": 2000, ""timestamp"": ""2020-11-02T14:00:00Z""}","{'path': {}, 'query': {}}",0.006
2024-10-10 15:14:55,/spend,POST,testclient,200,"[{""payer"":""DANNON"",""points"":-4700}]",,"{""points"": 4700}","{'path': {}, 'query': {}}",0.011
2024-10-10 15:14:55,/balance,GET,testclient,200,"{""DANNON"":2300}",,,"{'path': {}, 'query': {}}",0.004
2024-10-10 15:14:55,/add,POST,testclient,200,"{""detail"":""Successfully added points""}",,"{""payer"": ""DANNON"", ""points"": 5000, ""timestamp"": ""2020-11-04T14:00:00Z""}","{'path': {}, 'query': {}}",0.008
